city,hotel_name,hotel_lat,hotel_lon
Paris,Mercure Paris Pigalle Sacre Coeur,48.88242989,2.33654490
Paris,Hotel Beausejour,48.86423527,2.37514436
Le Havre,Hilton Garden Inn Le Havre Centre,49.49008699,0.09774696
Paris,Hotel London,48.87139450,2.33532290
Roz-sur-Couesnon,Vacancéole - Les Chambres de la Baie,48.59357500,-1.59629100
Tanis,Hébergements situés à 6 kms du Mont Saint Michel,48.57745888,-1.44966947
Paris,Best Western Plus Hôtel Littéraire Marcel Aymé,48.88651832,2.33562872
Saint-Georges-de-Gréhaigne,Chambres de Villée,48.56508150,-1.55107080
Pontorson,De la campagne au Mont-Saint-Michel,48.56203860,-1.46731310
Roz-sur-Couesnon,le gite du baron,48.59562119,-1.61509583
Pontorson,Le petit nid du Mont Saint Michel,48.55590440,-1.50957820
Saint-Georges-de-Gréhaigne,ibis Pontorson Baie Du Mont Saint Michel,48.57154900,-1.54312700
La Poultière,Les Hortensias,48.59456300,-1.61772500
Bayeux,CASA PAULA garden & terrace,49.27878040,-0.70337270
Le Havre,Holiday Inn Express - Le Havre Centre,49.49823800,0.12883700
Le Havre,Hôtel Le Marignan - Le Havre Centre Gare,49.49227908,0.12310803
Le Havre,Résidence Dauphine,49.48800663,0.11446936
Le Havre,Nomad Hotel le Havre,49.49331760,0.12530688
Le Havre,Oscar Hôtel,49.48981028,0.10710865
Le Havre,Mercure Le Havre Centre Bassin Du Commerce,49.49033645,0.11681288
Le Havre,Premiere Classe Le Havre Centre-LES DOCKS,49.49641693,0.15151234
Paris,Novotel Paris Centre Gare Montparnasse,48.83861112,2.31500521
Rouen,HOTEL ORION,49.43480100,1.08581500
Rouen,COSYFULL Rouen centre JACUZZI,49.44692660,1.08294340
Rouen,Appartement Rouen à 400 m de la gare,49.44775640,1.09738100
Paris,Paris Marriott Opera Ambassador Hotel,48.87264054,2.33667612
Rouen,Hotel Les Arcades,49.44178239,1.09468795
Rouen,Spacieux F4-Balcon! 2 Place de Parkings!!,49.43592591,1.07818351
Rouen,Hotel Beausejour,49.44823513,1.09215809
CHU,Appartement Rouen centre: Hôtel de ville,49.44242910,1.10305890
Courseulles-sur-Mer,Le Voilier,49.33307410,-0.44998860
Rouen,Hotel Dandy Rouen centre,49.44527729,1.08676270
Courseulles-sur-Mer,Le Cockpit,49.33147240,-0.44681430
Courseulles-sur-Mer,New Haven - Maison avec jardin - plage à 100 m,49.33443830,-0.45377080
Courseulles-sur-Mer,Triplex avec jardinet - wifi - à 400m de la plage,49.33325210,-0.44983630
Cerisy-la-Forêt,Les Rochers,49.18325453,-0.94394434
Litteau,MHVACANCES propose CAMPING 4 ETOILES en NORMANDIE,49.15875537,-0.92143048
Bayeux,The Welcome Apartment,49.27624595,-0.70377003
Bayeux,studio du botanique,49.28731640,-0.71809790
Le Havre,Best Western Plus Le Havre Centre Gare,49.49334357,0.12431771
Bayeux,Maison de ville Bayeux,49.27792790,-0.70501898
Rouen Centre,Radisson Blu Hotel,49.44644100,1.09412000
Bayeux,maison d'alice,49.27891200,-0.70818500
Saint-Vigor-le-Grand,Room 75,49.28549100,-0.69294400
Guéron,Gîte de l'Ardoisier the slaty place,49.25731927,-0.72057875
Barbeville,Chateau des Monts,49.27519283,-0.75466627
Paris,Hotel Audran,48.88532693,2.33602367
Le Havre,Lh Rooms Location,49.49670600,0.15222900
Le Havre,Ibis Budget Le Havre Les Docks,49.49424468,0.14285243
Le Havre,La Petite Rade Hôtel,49.50238471,0.08598089
Paris,Hotel Rochechouart,48.88199998,2.34074235
Le Havre,Hôtel Carmin,49.49493852,0.10553956
Le Havre,Vivez Le Centre ville à la Plage,49.49275943,0.10127851
31m2,Villa des Roses Appart T2,49.49271090,0.15355221
Le Havre,Residence Hoteliere de l'Estuaire,49.49555570,0.11663700
Cerisy-la-Forêt,Domaine La Longre,49.18617900,-0.95384500
Le Havre,PETITE MAISON F1 CHEZ L'HABITANT,49.51225216,0.11279501
Bernières-sur-Mer,Maison de pêcheur rénovée - Cour close ensoleillée,49.32933560,-0.42502430
St Malo,Apartment,48.65874000,-1.97702800
Amiens,Odalys City Amiens Blamont,49.88714842,2.31161090
Rouen,studi'home,49.44365800,1.09055700
Rouen,Best Western Plus Hotel Litteraire Gustave Flaubert,49.44306423,1.08660311
Rouen,Kyriad Direct Rouen Centre Gare,49.43948371,1.08725488
Autograph Collection,Hôtel de Bourgtheroulde,49.44217800,1.08887600
Rouen,Brit Hotel Confort Rouen Centre,49.43869536,1.10920340
Rouen,Les Initiés,49.44197641,1.09243892
Rouen,Mercure Rouen Centre Cathédrale,49.44117285,1.09517545
Nonant,Les Herbagettes,49.23788347,-0.63871770
an IHG Hotel,Holiday Inn Express - Rouen Centre - Rive Gauche,49.42998800,1.07239800
Tracy-sur-Mer,Victoria,49.32756080,-0.64797370
Tracy-sur-Mer,Victoria Arromanches B&B,49.32767792,-0.64775644
Condé-sur-Seulles,L'Orangerie du Grand Jardin,49.22753244,-0.63336611
Port-en-Bessin-Huppain,Chateau La Cheneviere,49.33242881,-0.75565204
Nonant,Chambres d'Hôtes Manoir Du Chêne,49.22902224,-0.63278139
Arromanches-les-Bains,Maison du Pêcheur (6 pers) Arromanches les bains,49.33785770,-0.62266930
Le Val-Saint-Père,Clos Margottières,48.66374630,-1.39482915
Le Havre,Appartement plein centre proche Gare,49.49986310,0.13246350
Le Havre,Residence Hoteliere de l'Estuaire,49.49555570,0.11663700
Le Havre,Cosy à Coty,49.49411560,0.11178000
Le Havre,La Catène-Perret,49.48595360,0.10902770
Le Havre,Vivez La vue mer - Port de plaisance - Plage,49.48794455,0.09892914
ruelle calme,Studio La Perle Noire plein centre,49.49384511,0.11545019
Le Havre,LE MARITIME,49.48546408,0.10549449
Le Havre,Les Gîtes Havrais,49.49821660,0.12358500
Martragny,La Charretterie,49.24985400,-0.59426500
Le Havre,Best Western ARThotel,49.49119366,0.10646090
Le Havre,Le charme de l ancien entre mer et ville,49.49629630,0.09922780
Le Havre,ibis Le Havre Centre,49.49164142,0.11876017
Le Havre,Vue mer plage 60m2 - 4pers - Garage privatif,49.49596950,0.09504450
Le Havre,Vivez La vue mer - Port de plaisance - Plage,49.48794455,0.09892914
Le Havre,B&B Hotel LE HAVRE Centre Gare,49.49304600,0.12416300
Le Havre,Le Petit Coeur,49.49389360,0.11560050
Saint Malo,Château Hôtel Du Colombier,48.63858774,-1.96755052
Saint Malo,Jacques Melchior,48.64899200,-2.02562600
Saint Malo,Escale Oceania Saint Malo,48.65428009,-2.00883776
Saint Malo,See Breizh by Home From Home,48.60437600,-2.00410700
Saint Malo,LE TIMONIER by Cocoonr,48.63481900,-2.02082400
Saint Malo,Hotel Ar Terra Nova,48.63640510,-2.01418440
Saint Malo,L'AccrocheCoeur,48.64813700,-2.02706500
Saint Malo,Le Blue Note by Cocoonr - Bel appartement de standing,48.65068090,-2.02432110
Amiens,Hotel Le Prieuré et La Résidence,49.89444519,2.30094239
Amiens,LA BERGE,49.89610250,2.31078990
Amiens,Les Augustins,49.89422900,2.30577800
Netflix,Charmant T2 Hyper-centre,49.89013675,2.29853201
Amiens,Hotel Central Anzac,49.89183258,2.30599433
Amiens,Appartement 2 personnes : LES CANAUX,49.89610250,2.31078990
Amiens,Appart'City Amiens Gare Cathédrale,49.89431630,2.30976120
refait à neuf,Cocon entre GareSNCF et VieuxMarché,49.44560360,1.09029580
Rouen,La Souche,49.44472920,1.09038620
Hôtel Notre Dame,The Originals City,49.43853490,1.09345078
Rouen,Le Campulley,49.44900200,1.09046600
Rouen,Hotel De Quebec,49.43783419,1.09725282
Rouen,Appartement T2 centre-ville,49.44509100,1.09653220
Le Havre,les Hallettes du havre,49.48918640,0.10641710
Rouen,ibis Rouen Centre Champ de Mars,49.43572312,1.10273123
Saint Malo,Le Cosy Breizh by Cocoonr,48.63599300,-2.01466700
Rouen,Hotel Morand,49.44569975,1.09452300
Le Havre,Le charme de l ancien entre mer et ville,49.49629630,0.09922780
Le Havre,Franciscopolis - Terrasse extérieure - 4 pers,49.48740110,0.11293280
Le Havre,Best Western Plus Le Havre Centre Gare,49.49334357,0.12431771
Le Havre,L appart atelier au cœur du Havre,49.49378497,0.11101642
Le Havre,Danton Renaissance - F2 rénové - Tout équipé,49.49521959,0.12231862
Lille,Séjours & Affaires Lille Europe,50.63647023,3.07490923
Étreham,Côté cottage,49.31722800,-0.79472500
Le Havre,B&B Hotel LE HAVRE Centre Gare,49.49304600,0.12416300
Saint Malo,Logis Hôtel la Grassinais Saint-Malo,48.62417450,-1.98798195
Saint Malo,Hôtel Cartier,48.65001325,-2.02483177
Saint Malo,Hôtel La Villefromoy,48.66144857,-1.99189693
Saint Malo,Le Britannic,48.64678829,-2.00719357
Saint Malo,Hotel Alba,48.65649842,-2.00342774
Saint Malo,Le Deriveur by Cocoonr,48.63902210,-2.01619920
Amiens,UMAN « un monde à nous »,49.89347422,2.29730270
Le Havre,Ô Palais de justice - 4 personnes,49.49225848,0.11782084
Saint Malo,Résidence La Hoguette,48.65626455,-2.00260431
Paris,Hôtel Hor Les Lumières,48.86662280,2.37300030
Saint Malo,Malouinière Le Valmarin,48.63437275,-2.01816648
Amiens,Charmant T2 hyper centre. Cathédrale,49.89387632,2.30091080
Amiens,ibis budget Amiens Centre Gare,49.89159100,2.31357300
Amiens,Grey's amienoise,49.90524950,2.28697940
Amiens,ibis Styles Amiens Centre,49.89142200,2.30499600
Amiens,Mercure Amiens Cathédrale,49.89571084,2.29956239
Amiens,L'Emeraude,49.88551930,2.29436240
Guéron,Gîte de l'Ardoisier the slaty place,49.25731927,-0.72057875
Saint Malo,Le Bel-Air - Plage à 700 m - St Malo,48.63395780,-2.01180450
Saint Malo,Hotel Ar Terra Nova,48.63640510,-2.01418440
Amiens,Au Spatial,49.89193885,2.30575562
Saint Malo,L'Escapade Malouine,48.63244920,-2.00726820
Saint Malo,Le Vent de Mer,48.65877510,-1.99844810
Saint Malo,L'Abordage by Cocoonr,48.63957410,-2.01769910
Rouen,ROUEN centre ville Palais de Justice,49.44123006,1.09083280
Rouen,Cosy'Appart - COEUR DE SEINE,49.44480400,1.10764500
Rouen,L'athlétique,49.44662010,1.09545860
Chambre d\'hôtes,Une Maison en ville,49.88970200,2.29843920
Rouen,Appart Rouen Centre,49.44466800,1.08891700
Rouen,Campanile Rouen Mermoz,49.43443341,1.07183611
Rouen,Superbe T1 atypique,49.44777600,1.09927470
Rouen,ibis budget Rouen Centre Rive Gauche - Opening September 2020,49.42534100,1.06871800
Rouen,F3 AVEC PARKING ROUEN COTE DOCK76,49.45387630,1.05571220
Lille,Moxy Lille City,50.62783100,3.06359200
Lille,Hotel Art Deco Euralille,50.64602156,3.07587147
Saint Malo,Le PETIT PASTEL - Joli duplex - Proche de la plage,48.63992700,-2.01826000
Lille,Eklo Hotels Lille,50.62003296,3.08456697
Lille,Residhotel Lille Vauban,50.63220722,3.04668635
Lille,CALM Appart' & Hostel,50.63734618,3.06945696
Le Havre,Logement Calme au Havre,49.49792380,0.12236480
Saint Malo,Hotel Terminus - Gare,48.64682786,-2.00862427
Le Havre,Appartement 2 pièces Le Havre Centre,49.49362530,0.11797440
Le Havre,L'ESTUAIRE,49.50153030,0.11378440
Le Havre,Appartement Cosy T2 tout équipé Coty Le Havre,49.49796000,0.11463200
Le Havre,l'océane,49.50941170,0.10529420
Le Havre,Les Gîtes Havrais,49.49821660,0.12358500
Lille,Citadines City Centre Lille,50.63686519,3.07324290
Saint Malo,Les Grands Pins - plage du Val à 80 m - St Malo Rothéneuf,48.68199040,-1.97449750
Lille,ROYALE APARTMENTS VIEUX LILLE 24H24H Access,50.63986775,3.05813735
Saint Malo,Le Marco Polo by Cocoonr,48.63857350,-2.01709080
Saint Malo,chambre d'hôte et gîte du jardin des corsaires,48.64579200,-1.98279300
Saint Malo,Kereden Location,48.65603244,-2.00290203
Saint Malo,Le Traou Mad - Au cœur de l'Intra-muros,48.64756590,-2.02625180
Le Havre,Le Petit Haussmannien à 2 pas de la Plage,49.49918040,0.09454260
The Originals Relais (Relais du Silence),Grand Hôtel de Courtoisville - Piscine & Spa,48.65782725,-1.99775219
Amiens,APPART COSY TOUT CONFORT CENTRE VILLE 3 PERSONNES,49.88889340,2.28837950
Amiens,Cosy Studio hyper centre- Arrivée Autonome,49.89251112,2.29748664
Amiens,Résidence Le Bristol Amiens Centre,49.89212400,2.29552700
Amiens,Odalys City Amiens Blamont,49.88714842,2.31161090
Amiens,Les jardins de Verdun,49.89418982,2.31086499
Chambre d\'hôtes,Une Maison en ville,49.88970200,2.29843920
Amiens,Au Spatial,49.89193885,2.30575562
Barbeville,Chateau des Monts,49.27519283,-0.75466627
Condé-sur-Seulles,L'Orangerie du Grand Jardin,49.22753244,-0.63336611
Nonant,Les Herbagettes,49.23788347,-0.63871770
Port-en-Bessin-Huppain,Le Juno Beach YourHostHelper,49.33993040,-0.76000187
Martragny,La Charretterie,49.24985400,-0.59426500
Arromanches-les-Bains,Maison du Pêcheur (6 pers) Arromanches les bains,49.33785770,-0.62266930
Saint Malo,Alpha Ocean,48.66336719,-1.98954195
Paris,Hotel Cluny Square,48.85148396,2.34343462
Paris,Citadines Saint-Germain-des-Prés Paris,48.85492633,2.34115541
Paris,Residhome Paris Gare de Lyon - Jacqueline de Romilly,48.84191230,2.38409500
Paris,Citadines Trocadéro Paris,48.86636230,2.28569001
an IHG Hotel,Holiday Inn Paris Opéra - Grands Boulevards,48.87156746,2.34359622
Paris,Aparthotel Adagio Access Paris Reuilly,48.84894151,2.38566399
Amiens,Luxury,49.90518380,2.28666280
Paris,Citadines Maine Montparnasse Paris,48.83921885,2.32245706
Paris,Citadines Les Halles Paris,48.86059281,2.34708443
Amiens,appartements proche gare,49.89246800,2.30527310
Amiens,LES GRENOUILLES,49.89610250,2.31078990
Amiens,Résidence « Au passage coloré »,49.89188570,2.28622210
Étreham,Côté cottage,49.31722800,-0.79472500
Amiens,Première Classe Amiens,49.91856793,2.29331338
Saint Malo,Le Hauban by Cocoonr,48.64767450,-2.02519510
Port-en-Bessin-Huppain,Concevoir des installations luxueuses et un confort exceptionnel,49.33963470,-0.76161510
Saint Malo,L'Aurore by Cocoonr,48.64968100,-2.02487100
Saint Malo,charmant petit t2 neuf,48.64796630,-1.98081538
Saint Malo,Capitainerie Clos Morin,48.61869200,-2.00908000
Saint Malo,Kyriad Prestige Saint-Malo,48.63609920,-1.98920667
Saint Malo,Chambres d’hotes La Barbinais Bed&Breaksfast Saint Malo,48.64598529,-1.96125805
Amiens,La Chambre D'Amiens,49.89448371,2.27680253
Amiens,Le Vivier,49.88536500,2.26966900
Lille,OKKO Hotels Lille Centre,50.63407400,3.06422900
Autograph Collection,L'Hermitage Gantois,50.63117791,3.06831837
Lille,Flandres Appart' Hotel par NOCNOC,50.63622094,3.06838409
Lille,Le Chat Qui Dort,50.64365556,3.06011927
Saint Malo,LE GEORGE V - Beau 2 chambres au coeur de St Servan,48.63733160,-2.01573180
Le Havre,AU BORD DE L'EAU,49.48660560,0.10869450
Lille,Alliance Lille - Couvent Des Minimes,50.63786885,3.05462770
Rouen,Hotel De Quebec,49.43783419,1.09725282
Lille,Aparthotel Adagio Access Lille Vauban,50.63284180,3.04958850
Le Havre,Appartement COSY - HYPER CENTRE du Havre,49.49565690,0.11692980
Le Havre,ibis Styles Le Havre Centre,49.48849655,0.10734200
Lille,Best Hôtel Lille,50.62603955,3.05190325
Amiens,L'Emeraude,49.88551930,2.29436240
Lille,Appart'City Confort Lille - Euralille,50.64548750,3.07321072
Le Havre,Zenitude Hôtel-Résidences Le Havre,49.50008887,0.14129341
Le Havre,Résidence La Frégate,49.49342197,0.13021991
Amiens,Appartement Rez de chaussé,49.89246800,2.30527310
Amiens,Grand appartement moderne à proximité de la gare,49.89121560,2.30739730
Amiens,Appart'City Amiens Gare Cathédrale,49.89431630,2.30976120
Amiens,Le 21 TER SPA option,49.90246100,2.29091720
Amiens,Résidence « Au passage coloré »,49.89188570,2.28622210
Amiens,STUDIO HYPER CENTRE GARE AMIENS WIFI 2 PERS,49.88897700,2.31154480
Arromanches-les-Bains,Appartement en front de mer avec terrasse et vue mer,49.34038702,-0.62372225
Amiens,Le Saint Louis,49.88977885,2.30249941
Saint-Côme-de-Fresné,Villa Gold Beach,49.33100200,-0.60479800
Arromanches-les-Bains,Appartement de standing - avec terrasse et vue mer,49.34045157,-0.62324237
Bazenville,La cabane chambre balnéo vue mer,49.30891660,-0.58434649
Villiers-le-Sec,L'ECOLE BUISSONNIERE,49.29032290,-0.56946230
maison haut de gamme front de mer,Un Bateau sous mon Transat by Les Filles du Bord de Mer,49.34927231,-0.75676650
Blay,Le Clos Loisel Maison ancienne et jardin bucolique,49.26617100,-0.83912700
Paris,Hôtel Brittany,48.87678576,2.33845711
T2 tout confort Intra-Muros,Au chat qui danse,48.65020500,-2.02706700
Paris,Mercure Paris Place d'Italie,48.83033035,2.35297859
Paris,9Hotel Opera,48.87631608,2.34713338
Paris,Ribera Eiffel,48.85046823,2.27059722
Paris,Citadines Place d'Italie Paris,48.83062963,2.35488027
Paris,ibis Styles Paris Bercy,48.83841913,2.38109350
Paris,Sonder Atala Champs-Élysées,48.87340090,2.30228215
Paris,Hotel Paradis,48.87380753,2.34990209
Paris,Citadines Bastille Gare de Lyon Paris,48.84623743,2.38374889
Amiens,un Nid en Ville-a Nest in Town -AMIENS-classé 3 étoiles,49.89110060,2.29393010
Port-en-Bessin-Huppain,La Terrasse du Port - Front de Mer - 10 Personnes,49.34920380,-0.75651702
Paris,Hôtel Mondial,48.87188811,2.34394290
Saint Malo,Le Skipper,48.64967950,-2.00657740
Saint Malo,Apartment Le Victoria,48.64084990,-2.01915650
Saint Malo,La Conchee,48.67741279,-1.98646032
Saint Malo le Sillon,Les Armateurs,48.65215603,-2.01601475
Saint Malo,Le 1684,48.65069900,-2.02505300
Saint Malo,Grand Hôtel Des Thermes,48.65783788,-1.99934542
Saint Malo,Rochebonne Plage,48.66526291,-1.98636834
Rouen,Studio Le Medicis - 4,49.44047820,1.08410250
Rouen,Cosy'Appart - COEUR DE SEINE,49.44480400,1.10764500
Rouen,Rouen Le Jouvenet Au Calme,49.45149414,1.10312898
Rouen,Kyriad Rouen Centre,49.44158357,1.08144455
Rouen,Chic studio avec parking au centre-ville,49.43240730,1.08108070
Rouen,Appart Rouen Centre,49.44113660,1.09534490
Amiens,Duplex au pied de la gare - NETFLIX - Hyper-centre,49.88940040,2.30963290
Lille,Princesse Apart'hôtel,50.64524428,3.05623502
Lille,Zen Appart Vieux Lille 2,50.64326092,3.05951880
Lille,Victoria's House,50.64560300,3.05706700
Amiens,STUDIO HYPER CENTRE SAFARI TOUT ÉQUIPÉ WIFI 2PERS,49.88897700,2.31154480
an IHG Hotel,Crowne Plaza Euralille,50.63993565,3.07568908
Rouen,Hôtel De La Cathédrale,49.44011681,1.09693363
Lille,Aparthotel Adagio Lille Centre Grand Place,50.63528100,3.06016200
Amiens,THE HOUSE STANDING,49.88313470,2.28525780
Amiens,Duplex cosy et contemporain avec parking privé,49.89575350,2.27820300
Amiens,The Nest,49.88930700,2.29463400
Amiens,Unique - SPA - 4 Pers - NETFLIX - Gare,49.89267580,2.30825780
Amiens,Le STUDIO des Fédérés,49.89652520,2.28259020
Amiens,Joli petit studio,49.88426280,2.30921130
Asnelles,Appartement à 300m de la plage - Extérieur commun,49.33913330,-0.58614650
appt avec terrasse et vue mer,Babord,49.33949817,-0.59520876
Saint-Côme-de-Fresné,La proue - appt avec terrasse à moins de 100m de la plage,49.33947720,-0.59513366
Audrieu,Suite & Spa Maison de charmes avec Sauna & Hammam,49.21238400,-0.59298890
Asnelles,Joli appartement - 4min à pieds de la plage,49.33913330,-0.58614650
Asnelles,Appart à 2 pas de la plage - Centre d'Asnelles,49.33913330,-0.58614650
Besançon,Villa Temis,47.24937920,5.99566460
Besançon,Appartement refait à neuf,47.25769520,6.04169320
Lille,Hotel Carlton,50.63671804,3.06532234
Lille,Hotel De La Treille,50.64053101,3.06424141
Paris,Hôtel Albert 1er,48.87946261,2.35801511
Paris,Odalys City Paris Montmartre,48.88823224,2.34266632
Tierceville,Boutons d'or,49.29460000,-0.52939500
Paris,Timhotel Tour Eiffel,48.85010729,2.29235932
Paris,Odalys City Paris XVII,48.89971590,2.32150520
Paris,Aparthotel Adagio Porte de Versailles,48.83108340,2.28104442
Colleville-sur-Mer,Belambra Clubs Colleville-sur-Mer - Omaha Beach,49.35937949,-0.84055603
Saint Malo,Les Gites du Colombier,48.63836588,-1.96703754
Saint Malo,Le RUELLAN charmant duplex proche plage,48.65648700,-1.98227500
Saint Malo,Appartnath,48.63042586,-1.96531617
Rouen,Appartement place du vieux marché,49.44289990,1.08737700
Paris,Aparthotel Adagio Paris Centre Tour Eiffel,48.84986108,2.28541642
